Time,Main Status,Sub Status,Full Status,Status Text,T,Service,FaultMsg,Value0
25/07/2014 08:21:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:21:50,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:21:52,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:22:02,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:22:04,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 08:22:06,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 08:22:09,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:22:09,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:23:25,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:23:27,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:23:29,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:23:33,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:23:35,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
25/07/2014 08:23:37,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:23:49,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
25/07/2014 08:23:51,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 08:23:53,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 08:23:55,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:23:55,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:25:18,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:25:45,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:25:45,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:28:51,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:29:11,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:29:14,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 08:29:17,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
25/07/2014 08:29:19,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:29:19,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:30:10,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:30:12,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
25/07/2014 08:30:14,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:30:32,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:30:34,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 08:30:37,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 08:30:39,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:30:39,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:31:29,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:31:29,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
25/07/2014 08:31:30,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:31:30,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:31:30,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:31:31,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
25/07/2014 08:31:33,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:31:36,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
25/07/2014 08:31:38,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
25/07/2014 08:31:40,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
25/07/2014 08:31:42,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:31:42,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:31:47,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:31:54,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
25/07/2014 08:31:57,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
25/07/2014 08:31:59,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:32:02,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:32:04,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 08:32:06,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 08:32:08,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:32:08,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:33:35,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:33:46,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
25/07/2014 08:33:48,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 08:33:50,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:33:50,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:34:31,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:34:46,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:34:48,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 08:34:50,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 08:34:52,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:34:52,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:36:27,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:36:38,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:36:40,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 08:36:42,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 08:36:44,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:36:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:37:01,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:37:02,100,5000,100 : 5000,Set point active power : Set point fault P,1,FALSE,FALSE,0
25/07/2014 08:37:02,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:37:02,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:37:02,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:37:03,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
25/07/2014 08:37:05,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
25/07/2014 08:37:08,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
25/07/2014 08:37:10,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:37:10,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:37:30,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:37:40,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:37:41,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 08:37:43,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 08:37:45,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:37:46,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:39:23,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:39:34,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:39:36,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
25/07/2014 08:39:38,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 08:39:40,100,99,100 : 99,Set point active power : Active power set point: 99%,1,FALSE,FALSE,0
25/07/2014 08:39:42,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:39:42,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:40:14,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:40:16,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
25/07/2014 08:40:18,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:42:18,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 08:42:20,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 08:42:22,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 08:42:24,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:42:24,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:44:19,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:44:25,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 08:44:28,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:44:28,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:46:18,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:46:33,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 08:46:35,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 08:46:37,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:46:38,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 08:49:18,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 08:49:21,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
25/07/2014 08:49:22,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 08:49:25,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 08:49:27,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 08:49:27,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:10:35,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:10:37,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:10:40,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:10:42,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 09:10:44,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:10:44,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:21:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:21:43,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
25/07/2014 09:21:45,100,97,100 : 97,Set point active power : Active power set point: 97%,1,FALSE,FALSE,0
25/07/2014 09:21:48,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
25/07/2014 09:21:50,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
25/07/2014 09:21:52,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
25/07/2014 09:21:54,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:21:57,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
25/07/2014 09:22:00,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
25/07/2014 09:22:02,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:22:03,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:22:06,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
25/07/2014 09:22:08,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
25/07/2014 09:22:11,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:22:11,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:26:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:27:04,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:27:06,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
25/07/2014 09:27:08,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 09:27:10,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:27:11,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:27:39,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:29:50,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
25/07/2014 09:29:53,100,86,100 : 86,Set point active power : Active power set point: 86%,1,FALSE,FALSE,0
25/07/2014 09:29:54,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:30:17,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:30:19,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:31:58,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
25/07/2014 09:31:59,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:34:46,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:34:48,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
25/07/2014 09:34:50,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 09:34:52,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:34:52,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:34:59,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:35:12,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:35:14,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:35:16,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 09:35:18,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:35:18,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:36:01,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:36:05,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:36:07,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:36:09,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 09:36:11,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:36:28,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:36:30,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 09:36:32,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 09:36:34,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:36:36,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:37:45,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:38:11,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:38:13,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
25/07/2014 09:38:15,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 09:38:17,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
25/07/2014 09:38:19,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:38:20,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:39:35,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:39:49,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 09:39:51,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:39:57,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
25/07/2014 09:39:59,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
25/07/2014 09:40:01,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
25/07/2014 09:40:03,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:40:04,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:40:45,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:40:47,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
25/07/2014 09:40:50,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 09:40:52,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:40:52,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:40:56,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:40:59,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:41:02,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
25/07/2014 09:41:04,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:41:06,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:41:08,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 09:41:10,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:41:11,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:41:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:41:41,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:41:43,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:41:46,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 09:41:48,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:41:48,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:43:12,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:43:29,100,92,100 : 92,Set point active power : Active power set point: 92%,1,FALSE,FALSE,0
25/07/2014 09:43:32,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:43:33,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:46:44,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:47:05,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 09:47:07,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 09:47:09,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:47:10,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:47:34,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:47:37,100,84,100 : 84,Set point active power : Active power set point: 84%,1,FALSE,FALSE,0
25/07/2014 09:47:39,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
25/07/2014 09:47:41,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:49:36,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:49:38,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:49:40,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
25/07/2014 09:49:42,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:49:43,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:49:44,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:49:46,100,87,100 : 87,Set point active power : Active power set point: 87%,1,FALSE,FALSE,0
25/07/2014 09:49:49,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 09:49:51,100,98,100 : 98,Set point active power : Active power set point: 98%,1,FALSE,FALSE,0
25/07/2014 09:49:53,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:49:53,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:50:03,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:50:44,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:50:46,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:50:52,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 09:50:54,100,93,100 : 93,Set point active power : Active power set point: 93%,1,FALSE,FALSE,0
25/07/2014 09:50:56,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:50:58,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:51:21,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:51:23,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:51:25,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:51:27,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:51:29,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:51:31,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:52:08,100,85,100 : 85,Set point active power : Active power set point: 85%,1,FALSE,FALSE,0
25/07/2014 09:52:10,100,91,100 : 91,Set point active power : Active power set point: 91%,1,FALSE,FALSE,0
25/07/2014 09:52:12,100,95,100 : 95,Set point active power : Active power set point: 95%,1,FALSE,FALSE,0
25/07/2014 09:52:14,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:52:14,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:52:35,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:52:41,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:52:43,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:52:45,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:52:48,100,90,100 : 90,Set point active power : Active power set point: 90%,1,FALSE,FALSE,0
25/07/2014 09:52:50,100,96,100 : 96,Set point active power : Active power set point: 96%,1,FALSE,FALSE,0
25/07/2014 09:52:52,100,100,100 : 100,Set point active power : Relative reduction reversed,1,FALSE,FALSE,0
25/07/2014 09:52:52,0,0,0 : 0,RTU : RTU in Operation,1,FALSE,FALSE,0
25/07/2014 09:53:07,100,82,100 : 82,Set point active power : Active power set point: 82%,1,FALSE,FALSE,0
25/07/2014 09:53:57,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:53:59,100,88,100 : 88,Set point active power : Active power set point: 88%,1,FALSE,FALSE,0
25/07/2014 09:54:01,100,83,100 : 83,Set point active power : Active power set point: 83%,1,FALSE,FALSE,0
25/07/2014 09:54:03,100,89,100 : 89,Set point active power : Active power set point: 89%,1,FALSE,FALSE,0
25/07/2014 09:54:05,100,94,100 : 94,Set point active power : Active power set point: 94%,1,FALSE,FALSE,0
